customer_id,order_id,order_date,qty,price,discount,is_return,channel,category
562,3062,2023-02-20,4,173.58,0.05,0,marketplace,skincare
562,3063,2023-09-06,1,57.95,0.15,0,online,skincare
562,3064,2024-02-03,4,135.46,0.05,0,store,accessories
562,3065,2024-10-12,1,132.37,0.1,0,marketplace,skincare
562,3066,2024-11-02,2,156.08,0.05,0,online,apparel
562,3067,2025-05-03,3,134.47,0.05,0,marketplace,hair
563,3068,2023-03-06,4,13.78,0.1,0,online,accessories
563,3069,2023-10-11,2,187.67,0,0,store,footwear
563,3070,2023-11-18,3,19.04,0.2,0,marketplace,fragrance
563,3071,2024-01-31,3,88.51,0,0,marketplace,skincare
563,3072,2025-01-18,4,120.52,0.05,0,store,apparel
563,3073,2025-03-20,4,74.76,0.05,0,online,accessories
564,3074,2023-01-19,4,195.4,0,0,marketplace,hair
564,3075,2023-06-22,1,31.51,0,0,online,makeup
564,3076,2023-09-17,2,151.62,0.15,0,marketplace,hair
565,3077,2023-02-07,4,47.05,0.05,0,store,makeup
565,3078,2024-02-20,1,160.59,0.05,0,marketplace,hair
565,3079,2024-04-09,1,94.77,0.1,0,marketplace,apparel
565,3080,2024-06-19,4,131.51,0.15,0,marketplace,makeup
565,3081,2024-06-28,3,44.59,0.2,0,store,fragrance
565,3082,2024-08-02,3,41.73,0.2,0,marketplace,footwear
565,3083,2024-08-03,3,40.43,0,0,online,skincare
565,3084,2024-10-24,1,73.63,0,0,store,accessories
566,3085,2023-10-06,4,6.34,0,0,store,apparel
566,3086,2023-10-17,4,82.15,0.1,0,store,hair
566,3087,2023-10-18,4,63.06,0.15,0,store,skincare
566,3088,2024-04-12,4,164.16,0.15,0,store,footwear
566,3089,2024-07-30,1,55.1,0.1,0,store,makeup
566,3090,2024-10-17,3,66.37,0.05,0,online,apparel
566,3091,2025-03-29,4,195.14,0.2,0,online,hair
567,3092,2023-03-22,4,48.43,0.05,0,store,apparel
567,3093,2023-04-23,4,145.21,0.05,0,online,makeup
567,3094,2023-05-21,2,95.22,0.05,0,online,skincare
567,3095,2024-01-02,3,124.75,0.2,0,marketplace,accessories
567,3096,2024-08-02,3,124.29,0.1,0,store,footwear
567,3097,2024-10-12,4,53.36,0.1,0,store,footwear
567,3098,2024-10-27,2,64.94,0.1,0,store,apparel
567,3099,2025-06-22,1,82.13,0.2,0,marketplace,makeup
568,3100,2023-08-20,3,176.03,0.1,0,marketplace,accessories
568,3101,2023-10-10,2,33.49,0,0,marketplace,hair
568,3102,2023-10-19,2,123.06,0.15,0,online,apparel
568,3103,2024-04-06,3,24.45,0.05,0,online,accessories
568,3104,2024-08-15,4,30.17,0.05,0,store,accessories
569,3105,2024-05-05,3,63.76,0.2,0,store,footwear
570,3106,2023-05-16,2,12.27,0,0,store,apparel
570,3107,2023-12-11,4,170.41,0.15,0,online,footwear
570,3108,2024-01-15,2,115.48,0,0,marketplace,accessories
570,3109,2024-04-28,3,25.79,0,0,store,fragrance
570,3110,2024-08-22,4,173.54,0.2,0,store,makeup
570,3111,2025-03-30,3,118.56,0.15,1,marketplace,hair
570,3112,2025-05-29,1,184.93,0.2,0,online,fragrance
571,3113,2023-07-13,4,80.64,0,0,marketplace,apparel
571,3114,2023-09-23,3,14.37,0.05,0,online,makeup
571,3115,2023-11-02,4,35.73,0.05,0,online,makeup
571,3116,2023-12-02,3,94.22,0.05,0,online,footwear
571,3117,2024-07-19,1,8.65,0.05,0,marketplace,apparel
571,3118,2024-12-13,4,103.36,0.15,0,marketplace,accessories
572,3119,2023-02-03,3,143.6,0.05,0,store,hair
573,3120,2023-02-21,3,17.56,0.1,0,online,fragrance
573,3121,2023-04-02,2,169.09,0,0,marketplace,accessories
573,3122,2023-06-06,3,189.71,0.05,0,marketplace,apparel
573,3123,2024-03-24,3,87.31,0.1,0,store,footwear
573,3124,2024-05-13,2,43.8,0.05,0,online,apparel
573,3125,2024-10-24,2,6.82,0,0,store,apparel
573,3126,2024-10-31,1,47.03,0,0,online,makeup
573,3127,2024-11-09,3,84.62,0.15,0,marketplace,skincare
573,3128,2025-04-04,4,157.75,0.1,0,online,hair
573,3129,2025-06-26,4,32.69,0.15,0,store,accessories
574,3130,2023-02-28,3,46.07,0,0,online,makeup
574,3131,2023-06-27,3,164.13,0.05,0,online,fragrance
574,3132,2023-09-13,2,14.1,0.2,0,online,accessories
574,3133,2023-10-12,1,22.72,0.05,1,marketplace,accessories
574,3134,2024-10-19,2,62.07,0.1,0,marketplace,hair
574,3135,2025-02-05,3,133.81,0.2,0,online,accessories
575,3136,2023-09-24,1,126.35,0.2,0,online,fragrance
575,3137,2023-11-25,1,80.33,0.2,0,store,makeup
575,3138,2024-02-28,4,127.64,0.1,0,online,makeup
575,3139,2024-05-22,2,66.75,0,0,marketplace,accessories
575,3140,2024-10-13,3,80.13,0.2,0,store,apparel
575,3141,2024-10-19,2,189.7,0.15,0,online,hair
575,3142,2024-12-08,1,159.91,0,0,online,skincare
575,3143,2025-04-24,1,108.53,0.2,0,marketplace,fragrance
576,3144,2023-02-21,1,173.28,0.15,0,online,accessories
576,3145,2023-03-17,2,121.66,0.1,0,marketplace,apparel
576,3146,2024-03-01,3,140.42,0.05,0,marketplace,accessories
576,3147,2024-04-10,1,101.33,0.05,0,store,hair
576,3148,2024-09-20,3,53.71,0.2,0,online,skincare
576,3149,2024-11-16,3,172.15,0.05,0,store,makeup
576,3150,2025-01-30,4,137.43,0.1,0,marketplace,hair
576,3151,2025-04-06,2,182.21,0,0,online,makeup
576,3152,2025-05-25,3,62.41,0.15,0,online,fragrance
577,3153,2023-01-13,4,9.06,0.05,0,store,apparel
577,3154,2023-10-05,4,154.36,0.1,0,store,makeup
577,3155,2023-12-05,4,101.88,0.2,0,online,hair
577,3156,2024-05-26,4,128.76,0.05,0,marketplace,footwear
577,3157,2024-06-04,3,85.75,0.1,0,store,hair
577,3158,2024-06-15,3,159.98,0.05,0,marketplace,makeup
577,3159,2024-08-17,1,86.58,0.15,0,online,makeup
577,3160,2024-09-05,2,10.42,0.1,0,online,makeup
577,3161,2025-05-10,3,27.82,0.1,0,store,makeup
578,3162,2023-06-05,3,66.58,0.2,0,store,makeup
579,3163,2023-06-07,3,134.5,0.05,0,store,skincare
579,3164,2023-06-26,3,134.33,0.2,0,marketplace,footwear
579,3165,2024-02-23,3,23.93,0.05,0,online,footwear
579,3166,2024-10-23,1,13.5,0.2,0,online,footwear
579,3167,2024-11-15,2,17.53,0,0,online,skincare
579,3168,2025-01-07,2,157.51,0.1,0,marketplace,footwear
579,3169,2025-04-11,1,143.69,0.2,0,store,apparel
579,3170,2025-04-26,4,109.48,0.15,0,online,skincare
580,3171,2023-03-01,2,168.25,0,0,store,makeup
580,3172,2023-04-23,4,91.24,0.2,0,store,apparel
580,3173,2023-09-26,3,156.31,0.15,0,store,accessories
580,3174,2023-11-09,4,151.04,0,0,marketplace,makeup
580,3175,2023-11-13,2,62.76,0.05,0,online,footwear
580,3176,2023-12-01,4,162.69,0.05,0,online,skincare
580,3177,2024-02-03,3,139.58,0,0,marketplace,fragrance
580,3178,2024-06-27,2,160.19,0,0,store,apparel
580,3179,2024-07-04,1,22.56,0.2,0,store,apparel
580,3180,2024-07-23,3,117.2,0.2,0,online,apparel
581,3181,2023-01-21,1,47.77,0.15,0,online,footwear
581,3182,2023-04-24,2,142.71,0,0,online,footwear
581,3183,2024-07-16,2,110.15,0.05,0,online,accessories
581,3184,2025-01-23,1,5.75,0,0,online,fragrance
582,3185,2023-08-29,1,187.39,0.2,0,store,accessories
582,3186,2024-06-26,2,133.7,0.2,0,online,skincare
582,3187,2024-07-17,4,82.63,0.15,0,store,accessories
582,3188,2025-06-26,4,187.04,0.05,0,marketplace,makeup
583,3189,2023-07-28,4,180.53,0,0,marketplace,skincare
583,3190,2023-08-08,4,39.52,0.15,0,store,apparel
583,3191,2024-01-30,3,193.2,0,0,online,makeup
583,3192,2024-05-10,2,134.45,0.05,0,online,footwear
583,3193,2024-09-16,2,24.33,0.2,0,marketplace,makeup
583,3194,2024-11-20,3,180.05,0.15,0,marketplace,accessories
583,3195,2025-03-19,1,108.03,0.1,0,marketplace,footwear
583,3196,2025-04-14,1,84.18,0.15,0,online,footwear
583,3197,2025-06-22,1,87.39,0.1,0,online,skincare
584,3198,2023-03-18,2,96.08,0.15,1,online,hair
584,3199,2023-04-13,1,73.71,0.2,0,marketplace,footwear
584,3200,2023-09-11,2,110.5,0.1,0,store,makeup
584,3201,2023-09-30,1,198.18,0.05,0,store,fragrance
584,3202,2024-06-19,4,109.1,0.05,0,store,apparel
584,3203,2024-10-31,1,31.98,0.15,0,marketplace,apparel
584,3204,2025-02-27,2,71.97,0.05,0,marketplace,hair
584,3205,2025-04-12,1,153.98,0.1,0,marketplace,accessories
584,3206,2025-05-26,1,91.79,0.15,0,marketplace,hair
585,3207,2023-03-06,4,99.46,0.2,0,marketplace,hair
585,3208,2023-11-08,3,138.77,0.15,0,store,footwear
585,3209,2024-03-24,3,84.1,0,1,online,accessories
585,3210,2024-08-10,3,26.95,0.15,0,store,apparel
585,3211,2024-08-27,3,45.22,0.2,0,marketplace,skincare
585,3212,2024-09-25,4,62.13,0.2,0,store,fragrance
585,3213,2025-02-21,3,6.93,0.2,0,marketplace,apparel
586,3214,2023-01-11,1,36.99,0.05,1,online,hair
586,3215,2023-05-02,4,61.53,0.2,0,online,accessories
586,3216,2023-06-25,2,57.76,0.1,0,online,accessories
586,3217,2023-12-01,2,5.11,0.2,0,online,accessories
586,3218,2025-05-05,1,69.33,0.1,0,marketplace,apparel
586,3219,2025-06-15,2,125.68,0.15,0,marketplace,skincare
586,3220,2025-06-27,3,86.12,0.05,0,store,accessories
587,3221,2023-01-01,3,145.44,0.15,0,marketplace,fragrance
587,3222,2023-01-14,2,8.37,0.1,0,online,apparel
587,3223,2023-02-17,3,154.61,0.05,0,marketplace,footwear
587,3224,2023-02-18,3,89.24,0.2,0,store,footwear
587,3225,2023-08-06,1,132.46,0.2,0,store,footwear
587,3226,2024-11-26,1,11.09,0.05,0,marketplace,skincare
588,3227,2023-08-25,3,184.19,0.1,0,store,makeup
589,3228,2023-02-14,3,37.14,0,0,online,skincare
589,3229,2023-10-08,3,182.48,0.2,0,store,makeup
589,3230,2023-12-18,3,186.83,0.05,0,online,skincare
589,3231,2024-02-07,1,69.7,0.05,0,marketplace,footwear
589,3232,2024-02-15,3,90.72,0,0,store,hair
589,3233,2024-03-08,4,64.2,0.1,0,store,fragrance
589,3234,2024-05-10,2,122.15,0.1,0,online,apparel
589,3235,2024-07-26,2,65.95,0.15,0,online,fragrance
589,3236,2024-09-01,3,147.09,0.05,0,marketplace,accessories
589,3237,2024-11-12,1,5.65,0.05,0,marketplace,makeup
590,3238,2023-03-11,4,51.18,0.05,0,store,hair
590,3239,2025-06-08,2,87.99,0.1,0,marketplace,footwear
591,3240,2023-11-25,3,113.06,0.05,0,marketplace,fragrance
591,3241,2023-12-21,2,137.85,0.1,0,store,skincare
591,3242,2024-07-23,4,27.55,0.2,0,store,apparel
591,3243,2024-09-24,1,92.48,0,0,online,apparel
592,3244,2024-01-07,3,121.86,0.1,0,store,fragrance
593,3245,2023-05-25,3,90.48,0.2,0,marketplace,fragrance
593,3246,2023-08-08,1,167.49,0.15,0,marketplace,fragrance
593,3247,2023-08-24,4,43.89,0.1,0,marketplace,makeup
593,3248,2024-01-01,1,70.01,0.15,0,online,makeup
593,3249,2024-01-10,2,29.34,0.05,0,online,footwear
593,3250,2024-10-15,2,51.73,0.2,0,online,hair
593,3251,2025-02-22,1,105.03,0.2,0,online,accessories
593,3252,2025-03-01,1,73.76,0.05,0,store,makeup
594,3253,2023-10-20,4,40.87,0,0,online,hair
595,3254,2023-08-06,3,147.14,0.15,0,marketplace,skincare
595,3255,2023-12-01,1,104.82,0,0,marketplace,hair
595,3256,2024-02-23,2,62.04,0.15,0,marketplace,hair
595,3257,2024-11-07,4,149.75,0.05,0,store,apparel
595,3258,2025-05-01,1,197.45,0.05,0,store,makeup
596,3259,2023-09-21,1,123.87,0.2,0,online,footwear
596,3260,2023-09-26,1,26.87,0.2,0,store,hair
596,3261,2023-12-16,2,117.6,0.2,0,marketplace,footwear
596,3262,2024-01-21,3,36.93,0,0,store,footwear
596,3263,2024-03-16,3,181.4,0.05,0,store,fragrance
596,3264,2024-08-12,3,125.75,0.2,0,marketplace,fragrance
596,3265,2024-09-11,4,38.29,0.1,0,store,fragrance
596,3266,2024-10-06,3,152.08,0.05,0,marketplace,skincare
596,3267,2025-03-23,1,39.93,0,0,marketplace,hair
596,3268,2025-06-28,1,164.9,0.1,0,online,footwear
597,3269,2023-01-15,3,185.46,0,0,online,hair
597,3270,2023-03-25,4,153.31,0.05,0,store,apparel
597,3271,2023-11-03,1,21.19,0.05,0,online,apparel
597,3272,2023-12-03,3,151.64,0.2,0,online,apparel
597,3273,2024-04-07,2,123.9,0.15,0,online,fragrance
597,3274,2024-04-18,3,117.41,0,0,marketplace,footwear
597,3275,2024-06-25,2,167.51,0.15,0,online,fragrance
597,3276,2024-08-17,3,33.82,0.15,0,marketplace,makeup
597,3277,2025-02-07,2,165.51,0.1,0,marketplace,fragrance
597,3278,2025-05-30,1,152.14,0.15,1,online,accessories
598,3279,2023-01-21,1,28.76,0.05,0,online,skincare
598,3280,2023-05-10,2,191.91,0.2,0,marketplace,hair
598,3281,2023-07-19,3,31.21,0.1,0,online,footwear
598,3282,2024-02-09,4,13.24,0,0,store,accessories
598,3283,2024-11-20,1,171.84,0,0,store,skincare
598,3284,2025-02-03,2,63.37,0.15,0,online,fragrance
599,3285,2023-03-22,3,104.38,0.2,0,online,makeup
599,3286,2023-05-24,3,52.19,0.2,0,online,footwear
599,3287,2023-07-30,3,111.19,0.15,0,marketplace,fragrance
599,3288,2023-08-11,4,134.8,0,0,store,accessories
599,3289,2024-01-24,4,51.68,0.15,0,store,fragrance
599,3290,2024-02-16,1,24.75,0.1,0,marketplace,apparel
599,3291,2024-03-26,1,133.7,0.2,0,store,hair
599,3292,2024-05-23,2,94.1,0.05,0,store,accessories
599,3293,2025-02-14,4,84.92,0.1,0,store,makeup
600,3294,2023-03-12,4,19.93,0,0,marketplace,hair
600,3295,2023-03-26,3,128.75,0.05,0,marketplace,fragrance
600,3296,2023-09-19,4,166.51,0,1,online,skincare
600,3297,2023-09-20,2,135.51,0.2,0,store,makeup
600,3298,2024-01-22,1,56.49,0.15,0,store,makeup
600,3299,2024-11-30,1,56.34,0.1,0,store,skincare
600,3300,2024-12-22,2,120.44,0.05,0,marketplace,hair
600,3301,2025-04-06,1,86.59,0.15,0,marketplace,accessories
600,3302,2025-04-16,1,116.09,0.05,0,store,apparel
601,3303,2023-04-25,2,167.08,0.1,0,store,makeup
601,3304,2023-10-04,4,29.04,0.1,0,online,footwear
601,3305,2023-11-24,4,162.18,0.2,1,online,accessories
601,3306,2023-12-26,4,168.63,0.1,0,online,makeup
601,3307,2024-04-10,3,189.69,0.2,0,marketplace,skincare
601,3308,2025-02-11,4,45.08,0.15,0,marketplace,fragrance
601,3309,2025-02-22,2,147.8,0.05,0,store,hair
601,3310,2025-05-26,1,166.73,0,0,online,apparel
601,3311,2025-06-11,1,126.42,0,0,store,makeup
602,3312,2023-01-24,2,72.99,0.05,1,store,skincare
602,3313,2023-05-11,2,173.16,0.05,0,marketplace,skincare
602,3314,2023-07-10,3,92.79,0.05,0,store,skincare
602,3315,2024-02-10,1,16.04,0.15,0,marketplace,fragrance
602,3316,2024-03-05,1,115.18,0.05,0,online,accessories
602,3317,2024-07-12,1,16.6,0.15,0,store,skincare
602,3318,2024-10-14,2,33.12,0.1,0,store,skincare
602,3319,2025-04-25,4,34.45,0.15,1,marketplace,hair
602,3320,2025-06-13,2,40.75,0.1,0,store,accessories
603,3321,2023-01-15,3,167.31,0.05,0,online,skincare
603,3322,2023-05-28,1,11.91,0.1,0,store,skincare
603,3323,2023-07-09,4,46.95,0.15,0,marketplace,hair
603,3324,2023-10-24,4,140.42,0.05,0,online,accessories
603,3325,2025-03-23,1,11.2,0.1,0,online,hair
604,3326,2023-03-13,1,6.95,0.15,0,store,skincare
604,3327,2023-05-19,1,23.68,0.05,0,marketplace,skincare
604,3328,2023-07-21,1,160.71,0.05,0,online,makeup
604,3329,2024-01-05,1,132.6,0.05,0,online,makeup
604,3330,2024-02-24,4,115.44,0.2,0,online,footwear
604,3331,2024-08-07,4,101.64,0.05,0,store,fragrance
604,3332,2025-01-08,3,149.98,0,1,online,apparel
605,3333,2023-03-12,4,167.68,0.15,0,online,hair
605,3334,2024-07-14,1,196.73,0.05,0,store,fragrance
605,3335,2025-04-07,2,40.82,0.05,0,store,skincare
606,3336,2023-07-05,3,152.29,0.05,1,marketplace,footwear
606,3337,2023-08-08,1,118.75,0.1,0,store,accessories
606,3338,2023-12-17,4,177.24,0.15,0,online,footwear
607,3339,2024-03-06,3,66.58,0.05,0,store,hair
607,3340,2024-10-02,1,132.05,0.2,0,marketplace,apparel
607,3341,2024-10-18,1,194.25,0.05,0,store,accessories
608,3342,2023-02-07,2,25.62,0.2,0,store,apparel
608,3343,2023-04-25,1,38.29,0.15,0,store,accessories
608,3344,2023-12-26,3,147.84,0.2,0,store,hair
608,3345,2024-01-27,4,159.28,0.2,0,online,makeup
608,3346,2024-07-07,4,78.98,0,0,marketplace,apparel
608,3347,2024-08-21,3,65.83,0.1,0,marketplace,makeup
609,3348,2023-02-03,4,61.86,0.2,0,store,fragrance
609,3349,2023-04-01,1,14.82,0.2,0,marketplace,accessories
609,3350,2023-04-23,2,81.64,0.05,0,store,makeup
609,3351,2024-07-24,3,110.36,0.2,0,store,skincare
609,3352,2024-08-01,2,27.87,0.2,1,store,fragrance
609,3353,2024-08-08,3,89.18,0.05,0,online,makeup
609,3354,2024-11-04,1,199.58,0.05,0,store,footwear
609,3355,2025-04-20,2,173.91,0.1,0,online,makeup
610,3356,2023-01-03,4,53.49,0.1,0,store,hair
610,3357,2023-01-19,2,120.78,0.2,0,marketplace,apparel
610,3358,2023-01-22,1,28.66,0,0,online,skincare
610,3359,2023-03-04,1,79.97,0.05,0,online,footwear
611,3360,2023-07-26,4,149.3,0.2,0,online,apparel
611,3361,2024-04-12,3,63.54,0,0,marketplace,hair
611,3362,2024-06-28,4,200.0,0.15,0,online,skincare
611,3363,2024-08-18,3,138.44,0.05,0,online,footwear
611,3364,2024-11-20,2,190.85,0,0,marketplace,skincare
611,3365,2025-01-29,3,23.03,0.2,0,store,footwear
611,3366,2025-03-02,3,69.3,0.05,0,store,makeup
611,3367,2025-05-01,1,41.88,0.1,0,marketplace,skincare
612,3368,2023-07-28,3,153.71,0.1,0,online,hair
612,3369,2024-01-07,3,78.14,0.2,0,store,fragrance
613,3370,2023-02-24,1,16.42,0.05,0,marketplace,footwear
613,3371,2023-06-01,1,162.97,0.2,0,marketplace,apparel
613,3372,2023-10-07,2,184.53,0.05,0,marketplace,accessories
613,3373,2024-02-19,3,193.79,0.05,1,store,makeup
613,3374,2024-03-18,1,108.52,0.2,0,store,fragrance
613,3375,2024-03-28,3,181.44,0.15,0,store,footwear
613,3376,2024-12-21,2,85.26,0.05,1,online,fragrance
613,3377,2025-01-03,4,8.39,0.1,0,marketplace,skincare
613,3378,2025-06-02,2,112.57,0.1,0,online,footwear
613,3379,2025-06-30,4,187.96,0.05,0,store,fragrance
614,3380,2023-01-19,2,47.72,0.1,0,online,skincare
614,3381,2023-02-02,1,29.92,0.05,0,store,skincare
614,3382,2023-03-04,1,22.5,0.05,0,online,apparel
614,3383,2023-04-28,4,18.39,0,0,marketplace,fragrance
614,3384,2023-10-21,3,7.25,0.15,0,store,makeup
614,3385,2024-02-12,3,65.85,0,1,store,footwear
614,3386,2024-04-20,2,179.3,0.15,0,online,accessories
614,3387,2024-11-12,3,79.65,0,0,online,fragrance
614,3388,2025-06-06,2,6.33,0.15,0,marketplace,makeup
614,3389,2025-06-23,3,100.9,0.05,0,store,apparel
615,3390,2023-03-27,1,151.14,0.05,0,marketplace,makeup
615,3391,2023-06-17,4,93.35,0,0,store,footwear
615,3392,2023-06-23,4,187.31,0.15,1,online,fragrance
615,3393,2023-11-22,1,191.5,0.2,0,store,accessories
615,3394,2024-02-24,4,104.57,0.1,0,store,hair
615,3395,2024-05-17,4,166.82,0.05,0,marketplace,makeup
615,3396,2024-07-01,3,7.93,0.15,1,online,accessories
616,3397,2023-05-09,3,163.28,0.1,0,marketplace,hair
616,3398,2023-05-30,4,111.8,0,0,store,accessories
616,3399,2023-08-29,4,169.48,0.2,0,store,makeup
616,3400,2023-11-05,3,55.07,0.05,0,store,footwear
616,3401,2023-11-07,3,161.2,0,0,online,footwear
616,3402,2023-11-17,4,155.95,0.2,0,marketplace,makeup
616,3403,2024-05-09,4,53.57,0.15,0,online,fragrance
616,3404,2024-05-27,3,102.59,0.2,0,marketplace,skincare
616,3405,2024-08-02,3,119.4,0.15,0,store,hair
617,3406,2023-01-19,1,164.23,0,0,online,accessories
617,3407,2023-12-22,3,65.65,0.1,0,marketplace,makeup
617,3408,2025-03-03,2,173.32,0,0,online,fragrance
617,3409,2025-05-17,4,5.82,0.05,0,online,footwear
617,3410,2025-06-05,4,15.31,0,0,online,footwear
618,3411,2023-04-18,1,20.64,0.1,0,online,makeup
618,3412,2024-04-02,3,184.2,0.15,0,online,skincare
618,3413,2024-07-17,4,150.77,0.2,0,marketplace,apparel
618,3414,2024-08-31,4,13.89,0,0,store,makeup
619,3415,2023-02-22,3,24.21,0.1,0,marketplace,hair
619,3416,2024-09-23,3,174.13,0,0,online,makeup
619,3417,2024-12-01,4,71.44,0.1,0,marketplace,skincare
619,3418,2025-01-02,1,97.15,0.05,0,marketplace,accessories
619,3419,2025-01-09,4,106.9,0,0,store,apparel
619,3420,2025-02-08,1,144.44,0.15,0,store,skincare
620,3421,2023-01-29,4,195.31,0.05,0,online,footwear
620,3422,2023-04-24,4,54.01,0.15,0,marketplace,makeup
620,3423,2024-06-08,4,71.08,0.05,0,store,apparel
620,3424,2024-07-19,1,180.44,0,0,store,apparel
620,3425,2024-09-22,1,136.38,0.2,0,store,hair
620,3426,2024-12-07,1,7.87,0.1,0,store,makeup
620,3427,2025-03-08,2,46.59,0.15,1,online,accessories
621,3428,2024-02-05,1,158.92,0.15,0,store,apparel
621,3429,2024-08-22,3,170.15,0.1,0,store,skincare
622,3430,2023-03-09,1,52.95,0.1,0,online,skincare
622,3431,2024-01-01,3,15.71,0,0,store,accessories
622,3432,2024-03-23,2,80.74,0,0,online,makeup
622,3433,2024-03-29,2,75.98,0.2,0,online,fragrance
622,3434,2024-11-29,2,142.05,0,0,online,apparel
622,3435,2024-11-30,2,61.27,0.1,0,online,skincare
622,3436,2025-03-31,1,63.78,0,0,marketplace,accessories
623,3437,2023-01-16,3,172.34,0,0,store,skincare
623,3438,2025-04-13,4,97.87,0.1,0,marketplace,apparel
624,3439,2023-08-25,3,50.37,0.2,0,online,fragrance
624,3440,2023-09-08,1,164.94,0.1,0,store,fragrance
624,3441,2023-10-25,2,100.66,0.2,0,online,fragrance
624,3442,2024-02-18,4,53.12,0.1,0,online,makeup
624,3443,2024-12-16,1,181.64,0.15,0,online,makeup
624,3444,2024-12-31,2,120.49,0.2,0,online,fragrance
624,3445,2025-03-24,3,55.62,0.15,0,marketplace,skincare
625,3446,2023-01-20,4,152.88,0.1,0,store,accessories
625,3447,2023-06-07,4,96.37,0,0,store,skincare
625,3448,2023-06-14,1,94.84,0,0,store,skincare
625,3449,2023-08-21,3,79.93,0.1,0,store,apparel
625,3450,2023-10-27,2,98.83,0,0,store,fragrance
625,3451,2023-10-30,3,195.85,0.2,0,online,hair
625,3452,2024-01-28,3,165.16,0.1,0,store,footwear
625,3453,2024-04-17,4,135.99,0.15,0,marketplace,makeup
625,3454,2025-01-21,3,55.61,0.15,0,store,makeup
625,3455,2025-03-16,4,41.26,0.2,0,online,hair
626,3456,2023-01-11,2,33.04,0,0,marketplace,makeup
626,3457,2023-05-20,3,45.61,0.2,1,store,hair
626,3458,2023-09-14,4,139.87,0.1,0,online,apparel
626,3459,2024-01-22,4,145.8,0.15,0,store,footwear
626,3460,2024-03-14,1,160.48,0.2,0,marketplace,hair
626,3461,2024-04-01,2,39.39,0.1,0,online,fragrance
626,3462,2024-10-30,1,72.64,0,0,marketplace,accessories
627,3463,2023-07-24,4,149.73,0.1,0,store,hair
627,3464,2024-04-30,3,156.42,0.1,0,marketplace,footwear
627,3465,2024-08-14,3,85.24,0,0,marketplace,apparel
628,3466,2023-06-12,1,119.41,0,0,marketplace,fragrance
628,3467,2023-09-18,2,169.79,0.15,0,store,footwear
628,3468,2023-12-14,2,93.81,0.05,0,marketplace,makeup
628,3469,2023-12-19,2,189.02,0.05,0,online,accessories
628,3470,2024-03-22,1,168.0,0.1,0,store,hair
628,3471,2024-05-26,1,193.9,0,0,online,accessories
628,3472,2024-12-28,3,35.73,0.2,0,store,fragrance
628,3473,2025-05-20,4,117.54,0.05,0,online,skincare
629,3474,2023-01-09,2,10.77,0.05,0,marketplace,accessories
629,3475,2023-07-03,1,23.65,0.1,0,store,fragrance
629,3476,2023-08-01,4,166.62,0,0,online,accessories
629,3477,2024-08-15,1,92.86,0,0,online,hair
629,3478,2024-08-21,2,91.9,0,0,marketplace,skincare
629,3479,2025-04-05,1,61.79,0.05,0,store,accessories
629,3480,2025-05-27,4,40.79,0.1,0,online,accessories
630,3481,2025-04-07,4,36.18,0.1,0,store,makeup
630,3482,2025-06-02,1,110.29,0.2,0,store,accessories
631,3483,2023-03-04,3,26.2,0.2,0,marketplace,makeup
631,3484,2023-06-10,2,95.09,0.05,1,store,makeup
631,3485,2023-09-24,1,36.21,0.2,0,store,makeup
631,3486,2023-12-25,3,132.18,0.1,1,marketplace,accessories
631,3487,2024-09-22,4,16.6,0.15,0,store,hair
631,3488,2025-06-21,3,165.69,0.15,0,marketplace,footwear
632,3489,2023-07-30,3,9.56,0,0,marketplace,hair
632,3490,2023-09-29,3,164.13,0.15,0,store,accessories
632,3491,2023-12-31,4,170.07,0,0,marketplace,skincare
632,3492,2024-05-15,1,115.18,0.05,0,online,makeup
632,3493,2024-08-25,1,181.3,0.1,0,online,apparel
633,3494,2023-10-14,3,110.73,0,0,online,makeup
634,3495,2023-01-07,2,74.72,0,0,store,footwear
634,3496,2023-06-21,3,72.09,0,0,marketplace,makeup
634,3497,2023-06-27,3,60.32,0,0,store,apparel
634,3498,2023-07-17,3,140.55,0.05,0,online,makeup
634,3499,2023-07-31,2,62.44,0.05,0,online,apparel
634,3500,2023-09-11,4,30.79,0.2,0,marketplace,footwear
635,3501,2023-05-06,1,36.53,0.2,0,store,accessories
635,3502,2023-05-10,4,66.05,0.2,0,online,skincare
635,3503,2023-08-25,1,32.82,0.15,0,online,hair
635,3504,2023-10-03,4,65.25,0.1,0,online,skincare
635,3505,2023-10-04,4,40.54,0.1,0,marketplace,makeup
635,3506,2024-10-22,4,71.67,0,0,online,hair
635,3507,2025-02-09,4,19.82,0.05,0,store,makeup
635,3508,2025-03-18,4,29.98,0.15,0,store,hair
635,3509,2025-05-01,3,34.47,0.2,0,store,fragrance
636,3510,2023-01-27,1,92.47,0.05,0,marketplace,apparel
636,3511,2023-04-16,2,133.67,0.2,0,store,accessories
636,3512,2023-05-26,2,57.74,0.05,0,online,skincare
636,3513,2024-03-11,3,139.76,0.1,0,store,skincare
636,3514,2024-09-27,3,45.93,0.05,0,marketplace,skincare
636,3515,2024-12-19,3,51.36,0,0,store,hair
636,3516,2025-06-30,4,129.35,0.1,0,online,fragrance
637,3517,2023-04-06,2,143.1,0.1,0,marketplace,fragrance
637,3518,2023-05-15,1,120.19,0,0,marketplace,hair
